,temp,atemp,humidity,windspeed
5794,9.84,10.605,44,26.0027
5795,10.66,10.605,44,30.0026
5796,10.66,11.365,44,23.9994
5797,10.66,11.365,48,22.0028
5798,10.66,11.365,52,22.0028
5799,10.66,12.12,56,19.0012
5800,10.66,12.12,60,19.0012
5801,11.48,12.88,52,22.0028
5802,12.3,13.635,49,23.9994
5803,10.66,11.365,70,19.9995
5804,10.66,11.365,70,22.0028
5805,11.48,12.88,65,23.9994
5806,11.48,13.635,75,16.9979
5807,13.12,15.15,66,22.0028
5808,13.12,15.15,66,22.0028
5809,12.3,14.395,75,16.9979
5810,12.3,14.395,81,15.0013
5811,12.3,14.395,81,19.0012
5812,13.12,15.15,81,16.9979
5813,12.3,14.395,87,16.9979
5814,13.94,17.425,87,7.0015
5815,13.12,15.15,87,19.0012
5816,15.58,19.695,76,22.0028
5817,18.04,21.97,62,32.9975
5818,18.04,21.97,62,32.9975
5819,18.86,22.725,63,36.9974
5820,18.86,22.725,63,30.0026
5821,18.86,22.725,63,30.0026
5822,18.86,22.725,63,27.9993
5823,18.86,22.725,63,23.9994
5824,18.86,22.725,67,31.0009
5825,18.86,22.725,72,26.0027
5826,18.86,22.725,72,26.0027
5827,18.86,22.725,77,22.0028
5828,18.86,22.725,77,22.0028
5829,18.04,21.97,51,32.9975
5830,18.04,21.97,51,32.9975
5831,13.94,14.395,46,35.0008
5832,13.94,14.395,46,35.0008
5833,13.94,14.395,36,35.0008
5834,13.12,14.395,42,23.9994
5835,12.3,13.635,52,27.9993
5836,11.48,12.88,52,22.0028
5837,12.3,13.635,42,31.0009
5838,12.3,13.635,42,26.0027
5839,12.3,12.88,39,32.9975
5840,12.3,13.635,42,31.0009
5841,12.3,13.635,33,26.0027
5842,12.3,12.88,33,35.0008
5843,11.48,11.365,30,35.0008
5844,10.66,10.605,33,30.0026
5845,9.84,10.605,32,23.9994
5846,9.02,9.85,37,26.0027
5847,9.02,10.605,37,16.9979
5848,8.2,8.335,40,27.9993
5849,7.38,8.335,47,16.9979
5850,6.56,6.82,47,19.9995
5851,5.74,6.82,50,12.998
5852,5.74,7.575,50,11.0014
5853,5.74,7.575,50,8.9981
5854,4.92,7.575,54,7.0015
5855,4.92,7.575,54,7.0015
5856,4.92,6.06,55,16.9979
5857,4.92,6.82,54,11.0014
5858,4.92,8.335,54,6.0032
5859,4.92,7.575,54,7.0015
5860,4.92,9.85,54,0.0
5861,5.74,10.605,59,0.0
5862,6.56,8.335,55,11.0014
5863,8.2,9.85,51,12.998
5864,9.02,10.605,47,19.0012
5865,9.84,11.365,44,12.998
5866,10.66,11.365,44,19.9995
5867,10.66,11.365,41,22.0028
5868,10.66,11.365,44,22.0028
5869,10.66,11.365,44,22.0028
5870,10.66,11.365,48,19.9995
5871,10.66,10.605,52,30.0026
5872,10.66,11.365,44,23.9994
5873,10.66,11.365,44,27.9993
5874,10.66,11.365,48,22.0028
5875,18.04,21.97,38,19.0012
5876,18.04,21.97,41,19.0012
5877,18.04,21.97,44,19.0012
5878,18.04,21.97,44,12.998
5879,16.4,20.455,50,11.0014
5880,16.4,20.455,50,11.0014
5881,16.4,20.455,54,11.0014
5882,15.58,19.695,62,6.0032
5883,14.76,18.18,73,7.0015
5884,14.76,17.425,71,12.998
5885,16.4,20.455,62,8.9981
5886,16.4,20.455,58,11.0014
5887,18.04,21.97,54,7.0015
5888,18.86,22.725,47,15.0013
5889,25.42,31.06,33,15.0013
5890,24.6,31.06,35,19.0012
5891,24.6,31.06,40,15.0013
5892,23.78,27.275,43,12.998
5893,22.96,26.515,46,11.0014
5894,22.14,25.76,52,19.0012
5895,21.32,25.0,52,11.0014
5896,21.32,25.0,52,11.0014
5897,20.5,24.24,55,12.998
5898,18.86,22.725,63,6.0032
5899,18.86,22.725,59,8.9981
5900,18.86,22.725,55,0.0
5901,17.22,21.21,67,8.9981
5902,17.22,21.21,67,8.9981
5903,16.4,20.455,82,6.0032
5904,16.4,20.455,82,0.0
5905,14.76,18.94,90,0.0
5906,14.76,18.94,93,0.0
5907,16.4,20.455,87,0.0
5908,15.58,19.695,87,0.0
5909,17.22,21.21,77,7.0015
5910,16.4,20.455,82,16.9979
5911,17.22,21.21,82,0.0
5912,17.22,21.21,77,0.0
5913,16.4,20.455,76,7.0015
5914,18.86,22.725,67,11.0014
5915,18.86,22.725,55,19.0012
5916,17.22,21.21,54,32.9975
5917,16.4,20.455,43,31.0009
5918,15.58,19.695,43,35.0008
5919,14.76,15.91,46,35.0008
5920,13.94,15.15,46,27.9993
5921,13.12,14.395,49,27.9993
5922,13.12,15.15,49,16.9979
5923,13.12,14.395,53,26.0027
5924,12.3,13.635,56,22.0028
5925,12.3,14.395,52,15.0013
5926,11.48,12.88,56,19.9995
5927,10.66,12.88,60,15.0013
5928,10.66,12.88,60,15.0013
5929,9.84,12.12,65,11.0014
5930,9.84,11.365,65,15.0013
5931,9.84,11.365,65,15.0013
5932,9.84,11.365,65,12.998
5933,11.48,12.88,56,19.0012
5934,13.12,15.15,53,19.9995
5935,13.94,16.665,46,8.9981
5936,14.76,18.18,46,0.0
5937,14.76,17.425,46,15.0013
5938,15.58,19.695,40,0.0
5939,16.4,20.455,37,7.0015
5940,16.4,20.455,37,6.0032
5941,15.58,19.695,40,8.9981
5942,13.94,17.425,49,7.0015
5943,13.94,17.425,49,7.0015
5944,13.94,17.425,49,7.0015
5945,13.94,17.425,49,7.0015
5946,10.66,13.635,70,7.0015
5947,10.66,13.635,70,7.0015
5948,10.66,13.635,70,7.0015
5949,9.84,12.88,70,6.0032
5950,9.84,14.395,75,0.0
5951,9.84,12.88,81,6.0032
5952,9.84,12.88,81,6.0032
5953,9.02,11.365,87,8.9981
5954,9.84,12.12,87,8.9981
5955,9.84,14.395,87,0.0
5956,9.84,12.12,81,8.9981
5957,9.84,12.88,87,7.0015
5958,12.3,16.665,70,0.0
5959,12.3,15.91,70,6.0032
5960,12.3,14.395,70,12.998
5961,13.12,15.15,66,15.0013
5962,13.12,15.15,66,15.0013
5963,13.94,16.665,61,11.0014
5964,12.3,14.395,70,12.998
5965,11.48,13.635,75,11.0014
5966,10.66,13.635,87,8.9981
5967,9.84,11.365,93,12.998
5968,9.84,12.12,93,8.9981
5969,9.84,12.88,87,6.0032
5970,9.84,12.12,87,8.9981
5971,9.84,12.12,87,8.9981
5972,9.84,12.88,93,7.0015
5973,9.84,12.88,93,7.0015
5974,9.84,12.88,87,6.0032
5975,9.84,12.12,87,8.9981
5976,10.66,12.88,81,12.998
5977,10.66,12.12,70,16.9979
5978,9.84,12.12,75,11.0014
5979,9.84,12.12,75,11.0014
5980,9.84,11.365,70,15.0013
5981,10.66,12.12,65,19.0012
5982,10.66,12.88,70,12.998
5983,10.66,12.88,65,12.998
5984,11.48,13.635,61,11.0014
5985,12.3,15.15,61,11.0014
5986,12.3,14.395,56,16.9979
5987,12.3,14.395,56,15.0013
5988,13.12,15.91,53,11.0014
5989,12.3,14.395,52,16.9979
5990,12.3,14.395,52,15.0013
5991,11.48,13.635,56,12.998
5992,11.48,14.395,56,7.0015
5993,10.66,13.635,60,7.0015
5994,9.84,12.12,70,8.9981
5995,9.84,12.12,65,8.9981
5996,9.02,12.88,75,6.0032
5997,9.02,13.635,75,0.0
5998,7.38,10.605,80,7.0015
5999,7.38,10.605,80,7.0015
6000,6.56,9.09,86,7.0015
6001,6.56,9.09,86,7.0015
6002,6.56,9.09,86,8.9981
6003,7.38,10.605,80,7.0015
6004,9.02,12.12,75,7.0015
6005,10.66,13.635,70,8.9981
6006,13.12,15.91,61,11.0014
6007,15.58,19.695,40,15.0013
6008,16.4,20.455,35,11.0014
6009,17.22,21.21,32,19.0012
6010,16.4,20.455,43,16.9979
6011,16.4,20.455,43,16.9979
6012,15.58,19.695,43,15.0013
6013,14.76,16.665,43,16.9979
6014,13.94,16.665,46,11.0014
6015,13.12,15.91,57,11.0014
6016,12.3,15.15,65,8.9981
6017,12.3,15.15,65,8.9981
6018,12.3,14.395,70,12.998
6019,11.48,14.395,61,8.9981
6020,12.3,16.665,61,0.0
6021,12.3,16.665,70,0.0
6022,12.3,16.665,70,0.0
6023,13.12,16.665,49,6.0032
6024,13.12,15.15,45,19.9995
6025,13.12,17.425,45,0.0
6026,12.3,15.91,49,0.0
6027,13.12,16.665,49,0.0
6028,13.94,16.665,46,11.0014
6029,14.76,17.425,46,12.998
6030,16.4,20.455,40,22.0028
6031,18.04,21.97,38,16.9979
6032,18.04,21.97,38,16.9979
6033,18.04,21.97,38,12.998
6034,18.04,21.97,35,16.9979
6035,18.04,21.97,35,12.998
6036,17.22,21.21,38,12.998
6037,15.58,19.695,43,15.0013
6038,14.76,17.425,50,8.9981
6039,13.94,17.425,61,7.0015
6040,13.12,15.91,57,12.998
6041,13.12,16.665,57,8.9981
6042,12.3,14.395,56,15.0013
6043,11.48,13.635,61,11.0014
6044,10.66,15.15,65,0.0
6045,10.66,15.15,65,0.0
6046,9.84,12.88,70,6.0032
6047,9.84,12.88,70,6.0032
6048,9.84,14.395,70,0.0
6049,9.84,12.88,70,7.0015
6050,9.84,11.365,70,15.0013
6051,9.84,12.88,70,11.0014
6052,10.66,12.88,70,15.0013
6053,10.66,12.88,65,15.0013
6054,11.48,12.88,65,19.0012
6055,11.48,14.395,61,7.0015
6056,12.3,15.15,56,11.0014
6057,12.3,15.91,61,7.0015
6058,10.66,13.635,81,7.0015
6059,9.84,12.88,87,7.0015
6060,9.84,12.88,87,7.0015
6061,9.84,12.88,87,7.0015
6062,9.84,12.12,87,8.9981
6063,9.84,11.365,87,12.998
6064,9.84,12.12,87,8.9981
6065,9.84,12.12,87,11.0014
6066,9.84,12.12,87,11.0014
6067,9.84,12.12,87,8.9981
6068,9.02,11.365,80,8.9981
6069,9.02,10.605,80,19.0012
6070,9.02,9.85,75,30.0026
6071,8.2,9.09,75,19.0012
6072,8.2,9.09,75,19.0012
6073,8.2,9.85,69,16.9979
6074,8.2,9.85,64,16.9979
6075,8.2,9.85,59,15.0013
6076,9.02,10.605,51,15.0013
6077,9.84,11.365,52,15.0013
6078,10.66,11.365,48,22.0028
6079,12.3,13.635,42,22.0028
6080,13.12,15.15,39,19.9995
6081,13.12,15.15,36,19.9995
6082,13.94,16.665,36,0.0
6083,13.94,16.665,34,8.9981
6084,13.94,16.665,31,11.0014
6085,13.12,16.665,33,7.0015
6086,13.12,17.425,36,0.0
6087,12.3,15.91,52,6.0032
6088,12.3,16.665,56,0.0
6089,12.3,16.665,52,0.0
6090,11.48,15.15,65,6.0032
6091,11.48,15.15,61,6.0032
6092,10.66,14.395,52,6.0032
6093,10.66,14.395,56,6.0032
6094,10.66,14.395,56,6.0032
6095,9.84,11.365,52,15.0013
6096,8.2,9.85,59,12.998
6097,8.2,10.605,59,11.0014
6098,8.2,10.605,59,11.0014
6099,9.02,11.365,55,11.0014
6100,10.66,13.635,48,8.9981
6101,11.48,14.395,45,7.0015
6102,12.3,15.15,42,8.9981
6103,12.3,15.91,42,6.0032
6104,13.12,16.665,39,6.0032
6105,13.12,16.665,45,8.9981
6106,13.94,15.91,42,16.9979
6107,13.94,16.665,42,12.998
6108,12.3,15.15,61,8.9981
6109,13.12,17.425,57,0.0
6110,13.12,17.425,57,0.0
6111,13.12,16.665,66,6.0032
6112,13.12,17.425,66,0.0
6113,12.3,15.91,70,6.0032
6114,12.3,15.15,70,8.9981
6115,11.48,14.395,81,8.9981
6116,10.66,12.88,81,12.998
6117,9.84,11.365,87,15.0013
6118,9.84,11.365,87,15.0013
6119,9.02,11.365,93,11.0014
6120,9.02,11.365,93,8.9981
6121,9.02,11.365,93,8.9981
6122,9.02,11.365,93,8.9981
6123,9.02,12.12,93,7.0015
6124,9.02,12.12,93,7.0015
6125,9.84,12.88,81,7.0015
6126,10.66,12.88,81,11.0014
6127,10.66,12.12,81,19.0012
6128,10.66,12.12,81,16.9979
6129,12.3,13.635,61,19.9995
6130,9.02,9.85,75,27.9993
6131,9.02,9.09,69,31.0009
6132,9.02,9.09,47,43.9989
6133,8.2,7.575,40,36.9974
6134,6.56,6.06,43,36.9974
6135,5.74,3.79,43,43.0006
6136,5.74,5.305,39,26.0027
6137,4.92,3.79,50,32.9975
6138,4.1,3.79,68,26.0027
6139,3.28,2.275,79,31.0009
6140,4.1,3.03,58,39.0007
6141,4.1,2.275,46,46.0022
6142,4.1,2.275,46,47.9988
6143,4.1,3.79,49,26.0027
6144,4.1,3.79,49,26.0027
6145,3.28,4.545,53,12.998
6146,3.28,3.79,53,16.9979
6147,4.1,4.545,49,19.9995
6148,4.92,5.305,42,23.9994
6149,4.92,5.305,42,19.9995
6150,5.74,3.79,39,43.0006
6151,6.56,6.06,40,30.0026
6152,6.56,6.06,40,35.0008
6153,6.56,6.06,40,36.9974
6154,8.2,8.335,34,31.0009
6155,7.38,7.575,37,27.9993
6156,6.56,6.06,40,31.0009
6157,6.56,6.82,40,19.0012
6158,5.74,6.06,42,22.0028
6159,5.74,6.06,43,19.9995
6160,5.74,7.575,43,11.0014
6161,5.74,6.82,43,15.0013
6162,5.74,6.82,46,15.0013
6163,4.92,6.06,50,15.0013
6164,5.74,6.82,46,12.998
6165,4.92,7.575,54,7.0015
6166,4.92,8.335,54,6.0032
6167,4.1,6.06,58,8.9981
6168,4.1,5.305,54,15.0013
6169,4.1,5.305,54,12.998
6170,4.1,6.06,54,8.9981
6171,4.92,6.82,50,12.998
6172,5.74,7.575,50,8.9981
6173,9.02,11.365,37,12.998
6174,11.48,12.88,28,22.0028
6175,13.12,15.15,22,15.0013
6176,13.94,17.425,23,7.0015
6177,14.76,17.425,27,8.9981
6178,14.76,17.425,23,12.998
6179,14.76,17.425,23,12.998
6180,13.94,15.91,25,16.9979
6181,13.94,16.665,25,8.9981
6182,12.3,15.15,42,11.0014
6183,11.48,14.395,45,8.9981
6184,10.66,13.635,56,7.0015
6185,11.48,15.91,41,0.0
6186,10.66,15.15,60,0.0
6187,10.66,15.15,56,0.0
6188,11.48,15.91,41,0.0
6189,10.66,15.15,52,0.0
6190,10.66,13.635,65,7.0015
6191,10.66,13.635,65,7.0015
6192,10.66,15.15,56,0.0
6193,9.84,12.88,60,6.0032
6194,9.84,14.395,70,0.0
6195,10.66,14.395,56,6.0032
6196,10.66,13.635,60,8.9981
6197,12.3,15.15,45,11.0014
6198,12.3,14.395,52,15.0013
6199,14.76,16.665,40,16.9979
6200,16.4,20.455,40,15.0013
6201,17.22,21.21,38,30.0026
6202,17.22,21.21,35,19.9995
6203,17.22,21.21,38,23.9994
6204,15.58,19.695,46,19.9995
6205,14.76,17.425,50,11.0014
6206,15.58,19.695,46,8.9981
6207,14.76,18.18,50,7.0015
6208,14.76,18.18,50,7.0015
6209,14.76,18.18,50,6.0032
6210,13.12,17.425,57,0.0
6211,13.94,18.18,53,0.0
6212,12.3,16.665,61,0.0
6213,11.48,15.91,75,0.0
6214,11.48,14.395,70,7.0015
6215,11.48,14.395,70,7.0015
6216,12.3,15.15,61,8.9981
6217,12.3,14.395,65,12.998
6218,13.12,14.395,61,23.9994
6219,13.12,15.15,61,22.0028
6220,13.94,15.15,57,19.9995
6221,14.76,16.665,53,19.0012
6222,15.58,19.695,46,26.0027
6223,16.4,20.455,43,19.0012
6224,17.22,21.21,41,23.9994
6225,17.22,21.21,41,15.0013
6226,17.22,21.21,38,12.998
6227,17.22,21.21,38,12.998
6228,16.4,20.455,40,15.0013
6229,15.58,19.695,43,11.0014
6230,14.76,17.425,46,11.0014
6231,13.94,16.665,53,11.0014
6232,13.94,17.425,49,7.0015
6233,13.94,17.425,53,6.0032
6234,12.3,15.15,70,8.9981
6235,12.3,16.665,70,0.0
6236,12.3,15.91,70,6.0032
6237,12.3,16.665,61,0.0
6238,12.3,15.91,70,6.0032
6239,12.3,16.665,70,0.0
6240,12.3,15.91,70,6.0032
6241,12.3,15.15,70,8.9981
6242,12.3,15.91,70,6.0032
6243,12.3,15.15,70,11.0014
6244,13.12,16.665,70,8.9981
6245,13.12,16.665,70,7.0015
6246,13.12,16.665,76,6.0032
6247,13.94,15.91,71,16.9979
6248,13.12,15.91,81,12.998
6249,13.94,18.18,76,0.0
6250,13.94,18.18,81,0.0
6251,13.94,18.18,87,0.0
6252,13.94,16.665,87,8.9981
6253,13.12,15.91,87,11.0014
6254,13.12,16.665,87,8.9981
6255,13.94,17.425,81,7.0015
6256,13.12,17.425,81,0.0
6257,13.12,16.665,81,6.0032
6258,12.3,16.665,87,0.0
6259,12.3,16.665,93,0.0
6260,12.3,15.91,93,7.0015
6261,11.48,14.395,93,7.0015
6262,11.48,13.635,93,12.998
6263,11.48,13.635,93,11.0014
6264,11.48,14.395,96,8.9981
6265,11.48,14.395,93,7.0015
6266,10.66,15.15,100,0.0
6267,10.66,15.15,100,0.0
6268,13.94,15.91,71,19.0012
6269,14.76,16.665,62,27.9993
6270,15.58,19.695,46,26.0027
6271,16.4,20.455,43,23.9994
6272,16.4,20.455,37,23.9994
6273,17.22,21.21,35,27.9993
6274,17.22,21.21,32,19.9995
6275,17.22,21.21,32,22.0028
6276,16.4,20.455,35,16.9979
6277,15.58,19.695,37,15.0013
6278,16.4,20.455,35,12.998
6279,15.58,19.695,37,12.998
6280,14.76,17.425,40,15.0013
6281,14.76,17.425,40,12.998
6282,13.94,16.665,42,11.0014
6283,13.12,15.91,49,11.0014
6284,12.3,14.395,61,16.9979
6285,11.48,14.395,65,7.0015
6286,10.66,15.15,70,0.0
6287,9.84,12.88,70,6.0032
6288,9.84,14.395,70,0.0
6289,9.84,14.395,70,0.0
6290,9.02,13.635,87,0.0
6291,9.02,12.12,80,7.0015
6292,10.66,13.635,81,7.0015
6293,13.12,16.665,57,8.9981
6294,14.76,17.425,43,12.998
6295,16.4,20.455,43,19.0012
6296,18.04,21.97,35,23.9994
6297,17.22,21.21,41,16.9979
6298,18.04,21.97,44,22.0028
6299,19.68,23.485,36,19.0012
6300,18.86,22.725,38,19.9995
6301,18.04,21.97,44,11.0014
6302,18.04,21.97,44,11.0014
6303,18.04,21.97,33,19.9995
6304,16.4,20.455,40,30.0026
6305,14.76,16.665,40,26.0027
6306,13.94,15.15,39,23.9994
6307,13.12,15.15,39,16.9979
6308,12.3,14.395,36,19.0012
6309,12.3,14.395,36,15.0013
6310,11.48,12.88,41,26.0027
6311,10.66,11.365,48,19.9995
6312,9.84,10.605,52,22.0028
6313,9.84,10.605,52,19.0012
6314,9.84,11.365,56,12.998
6315,9.84,11.365,56,16.9979
6316,10.66,12.12,52,16.9979
6317,10.66,11.365,56,22.0028
6318,11.48,13.635,52,16.9979
6319,12.3,15.15,49,11.0014
6320,13.12,15.91,45,12.998
6321,12.3,14.395,49,12.998
6322,13.12,15.15,45,19.0012
6323,12.3,14.395,49,16.9979
6324,12.3,13.635,49,22.0028
6325,12.3,14.395,52,16.9979
6326,12.3,14.395,52,19.0012
6327,10.66,12.88,65,11.0014
6328,9.84,12.88,75,6.0032
6329,9.02,11.365,93,11.0014
6330,17.22,21.21,94,0.0
6331,18.86,22.725,94,7.0015
6332,18.86,22.725,94,19.0012
6333,18.86,22.725,94,15.0013
6334,19.68,23.485,88,12.998
6335,19.68,23.485,88,11.0014
6336,17.22,21.21,94,0.0
6337,18.04,21.97,94,8.9981
6338,17.22,21.21,94,8.9981
6339,18.86,22.725,77,16.9979
6340,21.32,25.0,55,11.0014
6341,22.96,26.515,43,12.998
6342,22.96,26.515,37,15.0013
6343,23.78,27.275,32,16.9979
6344,23.78,27.275,35,15.0013
6345,24.6,31.06,31,16.9979
6346,23.78,27.275,32,19.9995
6347,22.96,26.515,35,19.9995
6348,22.14,25.76,34,23.9994
6349,19.68,23.485,41,22.0028
6350,18.04,21.97,44,27.9993
6351,17.22,21.21,47,31.0009
6352,15.58,19.695,50,16.9979
6353,14.76,17.425,50,15.0013
6354,13.94,16.665,53,11.0014
6355,13.94,15.91,49,15.0013
6356,13.94,15.91,53,19.0012
6357,13.12,15.91,57,12.998
6358,13.12,17.425,61,0.0
6359,12.3,16.665,70,0.0
6360,12.3,16.665,70,0.0
6361,12.3,16.665,70,0.0
6362,11.48,15.15,75,6.0032
6363,12.3,16.665,81,0.0
6364,14.76,17.425,50,11.0014
6365,15.58,19.695,46,12.998
6366,16.4,20.455,43,11.0014
6367,17.22,21.21,44,15.0013
6368,18.04,21.97,44,19.0012
6369,17.22,21.21,50,19.9995
6370,16.4,20.455,58,19.9995
6371,14.76,17.425,81,15.0013
6372,14.76,17.425,87,12.998
6373,14.76,17.425,87,12.998
6374,14.76,17.425,87,12.998
6375,14.76,18.18,87,6.0032
6376,14.76,18.94,87,0.0
6377,14.76,18.94,87,0.0
6378,14.76,18.18,93,6.0032
6379,14.76,18.94,93,0.0
6380,14.76,18.18,93,6.0032
6381,14.76,17.425,93,11.0014
6382,14.76,17.425,93,12.998
6383,14.76,18.18,93,6.0032
6384,14.76,18.18,93,6.0032
6385,14.76,17.425,93,8.9981
6386,14.76,18.94,93,0.0
6387,15.58,19.695,87,6.0032
6388,16.4,20.455,87,0.0
6389,16.4,20.455,87,6.0032
6390,17.22,21.21,67,16.9979
6391,18.04,21.97,51,19.0012
6392,18.86,22.725,44,23.9994
6393,19.68,23.485,29,19.9995
6394,20.5,24.24,27,19.9995
6395,20.5,24.24,23,22.0028
6396,20.5,24.24,25,16.9979
6397,18.86,22.725,33,11.0014
6398,18.04,21.97,30,8.9981
6399,18.86,22.725,19,22.0028
6400,18.04,21.97,21,8.9981
6401,17.22,21.21,24,0.0
6402,16.4,20.455,30,23.9994
6403,15.58,19.695,34,12.998
6404,14.76,17.425,40,11.0014
6405,14.76,17.425,43,8.9981
6406,13.94,16.665,46,12.998
6407,13.94,15.91,46,15.0013
6408,12.3,13.635,52,19.9995
6409,12.3,13.635,52,19.9995
6410,12.3,13.635,52,22.0028
6411,12.3,13.635,49,30.0026
6412,12.3,13.635,49,22.0028
6413,13.12,14.395,45,26.0027
6414,13.94,15.15,42,23.9994
6415,14.76,16.665,37,23.9994
6416,14.76,16.665,34,23.9994
6417,14.76,15.91,32,35.0008
6418,14.76,15.91,29,32.9975
6419,13.94,14.395,31,36.9974
6420,13.12,13.635,33,40.9973
6421,12.3,12.88,36,32.9975
6422,11.48,13.635,38,16.9979
6423,11.48,13.635,36,15.0013
6424,10.66,12.12,41,16.9979
6425,10.66,12.88,41,12.998
6426,9.84,11.365,44,12.998
6427,9.84,12.12,48,8.9981
6428,9.84,12.12,48,8.9981
6429,9.02,11.365,51,11.0014
6430,8.2,11.365,55,6.0032
6431,8.2,11.365,55,6.0032
6432,7.38,9.85,59,8.9981
6433,7.38,9.85,59,8.9981
6434,8.2,11.365,59,7.0015
6435,9.02,12.88,60,6.0032
6436,9.84,12.88,60,0.0
6437,10.66,13.635,56,8.9981
6438,10.66,15.15,52,0.0
6439,10.66,12.88,55,19.9995
6440,11.48,12.88,57,23.9994
6441,12.3,14.395,53,12.998
6442,12.3,13.635,45,19.9995
6443,12.3,13.635,45,19.9995
6444,11.48,11.365,55,43.9989
6445,10.66,12.88,53,15.0013
6446,10.66,11.365,37,31.0009
6447,10.66,11.365,37,26.0027
6448,9.84,10.605,35,22.0028
6449,9.02,9.09,37,39.0007
6450,9.02,10.605,37,19.9995
6451,8.2,9.85,44,16.9979
6452,8.2,9.85,44,15.0013
6453,7.38,8.335,51,19.0012
6454,7.38,8.335,51,19.9995
6455,7.38,9.09,51,15.0013
6456,7.38,10.605,51,7.0015
6457,6.56,9.09,55,8.9981
6458,6.56,9.09,59,7.0015
6459,9.02,13.635,47,0.0
6460,9.84,12.88,44,0.0
6461,10.66,12.88,41,11.0014
6462,10.66,13.635,41,7.0015
6463,12.3,15.15,39,8.9981
6464,13.12,15.15,36,15.0013
6465,13.94,15.15,36,19.9995
6466,14.76,16.665,32,19.0012
6467,14.76,16.665,34,19.0012
6468,13.94,15.15,42,22.0028
6469,13.94,15.15,46,19.9995
6470,13.12,15.91,49,12.998
6471,13.12,15.91,49,12.998
6472,11.48,13.635,56,11.0014
6473,11.48,13.635,61,15.0013
6474,11.48,12.88,65,19.0012
6475,12.3,13.635,61,19.9995
6476,12.3,14.395,56,19.0012
6477,12.3,13.635,56,23.9994
6478,11.48,12.88,61,22.0028
6479,11.48,12.88,56,19.9995
6480,11.48,12.88,61,26.0027
6481,10.66,11.365,65,26.0027
6482,11.48,12.88,61,19.9995
6483,12.3,13.635,61,22.0028
6484,14.76,16.665,50,19.9995
6485,17.22,21.21,38,19.9995
6486,18.04,21.97,38,26.0027
6487,20.5,24.24,34,27.9993
6488,21.32,25.0,36,22.0028
6489,22.14,25.76,37,30.0026
6490,22.96,26.515,37,27.9993
6491,22.96,26.515,43,32.9975
6492,22.96,26.515,40,31.0009
6493,22.14,25.76,42,23.9994
6494,20.5,24.24,51,16.9979
6495,18.04,21.97,62,16.9979
6496,18.86,22.725,59,19.9995
6497,18.04,21.97,62,22.0028
6498,18.04,21.97,62,22.0028
6499,18.86,22.725,63,22.0028
6500,18.86,22.725,63,26.0027
6501,18.86,22.725,63,26.0027
6502,18.04,21.97,72,19.0012
6503,17.22,21.21,77,15.0013
6504,17.22,21.21,77,16.9979
6505,17.22,21.21,77,23.9994
6506,18.04,21.97,77,26.0027
6507,18.86,22.725,72,31.0009
6508,20.5,24.24,68,31.0009
6509,22.14,25.76,60,31.0009
6510,22.96,26.515,60,30.0026
6511,24.6,31.06,49,43.0006
6512,25.42,31.06,43,43.0006
6513,26.24,31.06,38,46.0022
6514,25.42,31.06,41,43.0006
6515,25.42,31.06,38,43.9989
6516,25.42,31.06,38,36.9974
6517,24.6,31.06,40,30.0026
6518,24.6,31.06,43,26.0027
6519,24.6,31.06,43,26.0027
6520,22.96,26.515,49,22.0028
6521,22.96,26.515,49,30.0026
6522,23.78,27.275,49,31.0009
6523,22.96,26.515,52,32.9975
6524,19.68,23.485,77,27.9993
6525,18.86,22.725,77,35.0008
6526,16.4,20.455,66,19.0012
6527,16.4,20.455,66,19.0012
6528,16.4,20.455,50,23.9994
6529,15.58,19.695,40,19.9995
6530,13.94,14.395,42,35.0008
6531,13.94,14.395,42,35.0008
6532,13.94,14.395,36,32.9975
6533,14.76,16.665,34,23.9994
6534,14.76,16.665,34,27.9993
6535,15.58,19.695,29,26.0027
6536,17.22,21.21,28,31.0009
6537,18.86,22.725,24,16.9979
6538,19.68,23.485,23,27.9993
6539,18.86,22.725,24,26.0027
6540,18.04,21.97,26,35.0008
6541,17.22,21.21,28,40.9973
6542,15.58,19.695,32,23.9994
6543,14.76,16.665,34,22.0028
6544,13.94,14.395,31,32.9975
6545,13.12,15.15,33,19.9995
6546,12.3,13.635,36,23.9994
6547,12.3,14.395,36,16.9979
6548,10.66,12.12,41,16.9979
6549,10.66,11.365,41,19.9995
6550,9.84,10.605,41,23.9994
6551,9.02,10.605,42,19.0012
6552,9.02,10.605,44,19.0012
6553,9.02,10.605,44,16.9979
6554,9.02,10.605,44,19.9995
6555,9.84,10.605,41,22.0028
6556,10.66,11.365,35,27.9993
6557,12.3,13.635,33,22.0028
6558,12.3,13.635,33,22.0028
6559,13.12,15.15,29,19.0012
6560,13.94,15.91,27,19.0012
6561,13.94,18.18,25,0.0
6562,14.76,18.18,23,0.0
6563,14.76,18.94,23,0.0
6564,14.76,18.18,21,6.0032
6565,13.94,18.18,25,0.0
6566,13.12,16.665,33,8.9981
6567,12.3,14.395,39,15.0013
6568,10.66,12.88,44,11.0014
6569,10.66,12.88,41,12.998
6570,10.66,14.395,44,6.0032
6571,9.84,12.12,52,11.0014
6572,9.84,12.12,60,8.9981
6573,9.84,12.12,60,8.9981
6574,9.84,12.12,60,11.0014
6575,9.84,12.12,70,11.0014
6576,9.02,11.365,69,8.9981
6577,9.02,11.365,69,8.9981
