,weather,count,registered,casual
3075,1,102.0,86.0,16.0
3076,1,94.0,66.0,28.0
3077,1,47.0,26.0,21.0
3078,1,10.0,6.0,4.0
3079,1,12.0,8.0,4.0
3080,1,21.0,11.0,10.0
3081,1,50.0,30.0,20.0
3082,1,118.0,73.0,45.0
3083,1,184.0,110.0,74.0
3084,1,304.0,177.0,127.0
3085,1,391.0,244.0,147.0
3086,1,420.0,243.0,177.0
3087,1,472.0,272.0,200.0
3088,1,430.0,262.0,168.0
3089,1,324.0,195.0,129.0
3090,1,317.0,188.0,129.0
3091,1,369.0,236.0,133.0
3092,1,390.0,243.0,147.0
3093,1,379.0,234.0,145.0
3094,1,262.0,177.0,85.0
3095,1,207.0,148.0,59.0
3096,1,181.0,116.0,65.0
3097,1,93.0,54.0,39.0
3098,1,51.0,30.0,21.0
3099,1,25.0,8.0,17.0
3100,1,10.0,8.0,2.0
3101,1,7.0,4.0,3.0
3102,1,4.0,3.0,1.0
3103,1,17.0,15.0,2.0
3104,1,105.0,95.0,10.0
3105,1,277.0,255.0,22.0
3106,1,347.0,329.0,18.0
3107,1,203.0,170.0,33.0
3108,1,130.0,78.0,52.0
3109,1,141.0,99.0,42.0
3110,1,165.0,126.0,39.0
3111,1,152.0,125.0,27.0
3112,1,138.0,106.0,32.0
3113,1,164.0,111.0,53.0
3114,1,265.0,220.0,45.0
3115,1,545.0,473.0,72.0
3116,1,558.0,478.0,80.0
3117,1,398.0,335.0,63.0
3118,1,323.0,232.0,91.0
3119,1,202.0,154.0,48.0
3120,1,140.0,104.0,36.0
3121,1,91.0,59.0,32.0
3122,1,51.0,26.0,25.0
3123,2,13.0,6.0,7.0
3124,1,13.0,4.0,9.0
3125,1,3.0,1.0,2.0
3126,1,5.0,4.0,1.0
3127,2,19.0,19.0,0.0
3128,2,134.0,126.0,8.0
3129,2,315.0,287.0,28.0
3130,2,412.0,381.0,31.0
3131,2,199.0,177.0,22.0
3132,2,141.0,112.0,29.0
3133,1,127.0,98.0,29.0
3134,1,153.0,127.0,26.0
3135,1,172.0,139.0,33.0
3136,1,152.0,111.0,41.0
3137,1,158.0,110.0,48.0
3138,1,277.0,216.0,61.0
3139,1,513.0,445.0,68.0
3140,1,530.0,450.0,80.0
3141,1,388.0,334.0,54.0
3142,1,277.0,229.0,48.0
3143,1,241.0,194.0,47.0
3144,1,156.0,120.0,36.0
3145,3,92.0,73.0,19.0
3146,1,29.0,22.0,7.0
3147,1,17.0,12.0,5.0
3148,1,11.0,7.0,4.0
3149,1,4.0,4.0,0.0
3150,1,4.0,2.0,2.0
3151,1,26.0,24.0,2.0
3152,1,100.0,97.0,3.0
3153,1,282.0,258.0,24.0
3154,1,382.0,347.0,35.0
3155,1,166.0,139.0,27.0
3156,1,97.0,70.0,27.0
3157,1,119.0,66.0,53.0
3158,1,168.0,115.0,53.0
3159,1,150.0,112.0,38.0
3160,1,123.0,86.0,37.0
3161,1,129.0,77.0,52.0
3162,1,231.0,197.0,34.0
3163,1,514.0,445.0,69.0
3164,1,543.0,475.0,68.0
3165,1,413.0,350.0,63.0
3166,1,305.0,256.0,49.0
3167,1,220.0,178.0,42.0
3168,1,137.0,116.0,21.0
3169,1,96.0,82.0,14.0
3170,1,29.0,18.0,11.0
3171,1,12.0,8.0,4.0
3172,1,8.0,6.0,2.0
3173,1,5.0,5.0,0.0
3174,1,10.0,10.0,0.0
3175,1,21.0,17.0,4.0
3176,1,117.0,105.0,12.0
3177,1,335.0,320.0,15.0
3178,1,435.0,398.0,37.0
3179,1,213.0,182.0,31.0
3180,1,140.0,90.0,50.0
3181,1,128.0,96.0,32.0
3182,1,157.0,112.0,45.0
3183,1,203.0,153.0,50.0
3184,1,159.0,114.0,45.0
3185,1,168.0,120.0,48.0
3186,1,274.0,216.0,58.0
3187,2,556.0,493.0,63.0
3188,2,556.0,491.0,65.0
3189,2,454.0,369.0,85.0
3190,2,288.0,248.0,40.0
3191,1,254.0,201.0,53.0
3192,2,191.0,169.0,22.0
3193,2,132.0,103.0,29.0
3194,2,43.0,32.0,11.0
3195,2,16.0,9.0,7.0
3196,2,11.0,9.0,2.0
3197,2,4.0,4.0,0.0
3198,2,7.0,7.0,0.0
3199,2,24.0,22.0,2.0
3200,3,110.0,101.0,9.0
3201,2,271.0,252.0,19.0
3202,2,437.0,408.0,29.0
3203,2,195.0,172.0,23.0
3204,3,68.0,59.0,9.0
3205,2,122.0,93.0,29.0
3206,3,161.0,142.0,19.0
3207,2,144.0,107.0,37.0
3208,2,147.0,104.0,43.0
3209,2,118.0,87.0,31.0
3210,3,150.0,129.0,21.0
3211,2,425.0,378.0,47.0
3212,3,492.0,443.0,49.0
3213,3,321.0,270.0,51.0
3214,3,87.0,80.0,7.0
3215,2,88.0,81.0,7.0
3216,3,77.0,66.0,11.0
3217,2,56.0,52.0,4.0
3218,2,17.0,15.0,2.0
3219,2,17.0,14.0,3.0
3220,2,7.0,5.0,2.0
3221,3,3.0,3.0,0.0
3222,2,7.0,7.0,0.0
3223,2,20.0,17.0,3.0
3224,2,97.0,90.0,7.0
3225,2,282.0,271.0,11.0
3226,2,398.0,369.0,29.0
3227,1,187.0,162.0,25.0
3228,1,113.0,89.0,24.0
3229,2,149.0,112.0,37.0
3230,2,205.0,152.0,53.0
3231,1,205.0,142.0,63.0
3232,1,167.0,114.0,53.0
3233,1,165.0,115.0,50.0
3234,1,290.0,220.0,70.0
3235,1,555.0,464.0,91.0
3236,1,523.0,435.0,88.0
3237,1,366.0,301.0,65.0
3238,2,286.0,245.0,41.0
3239,2,211.0,186.0,25.0
3240,1,174.0,141.0,33.0
3241,1,132.0,108.0,24.0
3242,1,54.0,41.0,13.0
3243,1,19.0,16.0,3.0
3244,1,19.0,14.0,5.0
3245,1,6.0,6.0,0.0
3246,1,7.0,6.0,1.0
3247,1,16.0,16.0,0.0
3248,1,101.0,94.0,7.0
3249,1,270.0,247.0,23.0
3250,1,454.0,415.0,39.0
3251,1,226.0,183.0,43.0
3252,1,163.0,113.0,50.0
3253,2,147.0,103.0,44.0
3254,1,216.0,159.0,57.0
3255,1,204.0,164.0,40.0
3256,2,245.0,164.0,81.0
3257,1,210.0,160.0,50.0
3258,1,330.0,254.0,76.0
3259,1,550.0,466.0,84.0
3260,1,466.0,361.0,105.0
3261,1,372.0,282.0,90.0
3262,1,291.0,221.0,70.0
3263,1,173.0,119.0,54.0
3264,1,188.0,137.0,51.0
3265,1,139.0,102.0,37.0
3266,1,133.0,104.0,29.0
3267,1,67.0,50.0,17.0
3268,1,53.0,39.0,14.0
3269,2,42.0,28.0,14.0
3270,2,10.0,5.0,5.0
3271,1,6.0,4.0,2.0
3272,1,27.0,22.0,5.0
3273,1,63.0,49.0,14.0
3274,1,121.0,94.0,27.0
3275,1,215.0,155.0,60.0
3276,2,290.0,199.0,91.0
3277,1,349.0,211.0,138.0
3278,1,382.0,252.0,130.0
3279,2,441.0,265.0,176.0
3280,1,380.0,204.0,176.0
3281,2,362.0,232.0,130.0
3282,3,343.0,188.0,155.0
3283,3,149.0,88.0,61.0
3284,2,211.0,130.0,81.0
3285,3,171.0,114.0,57.0
3286,3,137.0,79.0,58.0
3287,2,114.0,86.0,28.0
3288,2,120.0,96.0,24.0
3289,3,108.0,79.0,29.0
3290,2,80.0,66.0,14.0
3291,2,73.0,63.0,10.0
3292,2,66.0,48.0,18.0
3293,2,32.0,23.0,9.0
3294,1,6.0,5.0,1.0
3295,1,5.0,4.0,1.0
3296,1,13.0,10.0,3.0
3297,1,39.0,28.0,11.0
3298,1,89.0,66.0,23.0
3299,1,184.0,102.0,82.0
3300,1,266.0,178.0,88.0
3301,1,269.0,156.0,113.0
3302,1,370.0,209.0,161.0
3303,1,324.0,206.0,118.0
3304,1,322.0,192.0,130.0
3305,3,326.0,208.0,118.0
3306,3,193.0,119.0,74.0
3307,3,194.0,131.0,63.0
3308,1,229.0,155.0,74.0
3309,1,228.0,160.0,68.0
3310,1,183.0,133.0,50.0
3311,1,136.0,100.0,36.0
3312,1,103.0,82.0,21.0
3313,1,55.0,43.0,12.0
3314,1,30.0,17.0,13.0
3315,1,12.0,8.0,4.0
3316,1,7.0,3.0,4.0
3317,1,1.0,0.0,1.0
3318,1,10.0,8.0,2.0
3319,1,15.0,14.0,1.0
3320,1,95.0,87.0,8.0
3321,1,267.0,249.0,18.0
3322,1,349.0,320.0,29.0
3323,1,183.0,146.0,37.0
3324,1,124.0,62.0,62.0
3325,1,179.0,89.0,90.0
3326,1,182.0,134.0,48.0
3327,1,151.0,108.0,43.0
3328,1,150.0,109.0,41.0
3329,1,126.0,86.0,40.0
3330,1,282.0,218.0,64.0
3331,1,527.0,460.0,67.0
3332,1,529.0,465.0,64.0
3333,1,416.0,352.0,64.0
3334,1,286.0,215.0,71.0
3335,1,186.0,156.0,30.0
3336,1,147.0,121.0,26.0
3337,1,72.0,53.0,19.0
3338,1,35.0,25.0,10.0
3339,1,14.0,9.0,5.0
3340,1,12.0,3.0,9.0
3341,1,3.0,3.0,0.0
3342,1,7.0,6.0,1.0
3343,1,30.0,25.0,5.0
3344,1,101.0,95.0,6.0
3345,1,343.0,313.0,30.0
3346,1,392.0,352.0,40.0
3347,2,175.0,141.0,34.0
3348,2,144.0,89.0,55.0
3349,1,149.0,88.0,61.0
3350,1,185.0,125.0,60.0
3351,1,175.0,127.0,48.0
3352,1,148.0,95.0,53.0
3353,1,164.0,106.0,58.0
3354,1,285.0,228.0,57.0
3355,1,532.0,453.0,79.0
3356,1,585.0,488.0,97.0
3357,1,371.0,302.0,69.0
3358,1,292.0,258.0,34.0
3359,1,230.0,184.0,46.0
3360,1,155.0,127.0,28.0
3361,1,75.0,53.0,22.0
3362,1,37.0,18.0,19.0
3363,1,17.0,10.0,7.0
3364,1,11.0,10.0,1.0
3365,1,4.0,3.0,1.0
3366,1,5.0,4.0,1.0
3367,1,32.0,30.0,2.0
3368,1,119.0,110.0,9.0
3369,1,305.0,289.0,16.0
3370,1,399.0,361.0,38.0
3371,1,180.0,148.0,32.0
3372,1,113.0,72.0,41.0
3373,1,149.0,95.0,54.0
3374,1,240.0,166.0,74.0
3375,1,191.0,150.0,41.0
3376,1,178.0,116.0,62.0
3377,1,194.0,141.0,53.0
3378,1,282.0,206.0,76.0
3379,1,584.0,513.0,71.0
3380,1,559.0,489.0,70.0
3381,1,413.0,334.0,79.0
3382,1,312.0,253.0,59.0
3383,1,209.0,162.0,47.0
3384,1,139.0,122.0,17.0
3385,1,108.0,94.0,14.0
3386,1,46.0,40.0,6.0
3387,1,26.0,17.0,9.0
3388,1,11.0,8.0,3.0
3389,1,9.0,7.0,2.0
3390,1,5.0,4.0,1.0
3391,1,25.0,23.0,2.0
3392,1,106.0,101.0,5.0
3393,1,307.0,292.0,15.0
3394,1,390.0,361.0,29.0
3395,1,197.0,166.0,31.0
3396,1,132.0,96.0,36.0
3397,1,187.0,128.0,59.0
3398,1,214.0,164.0,50.0
3399,1,217.0,166.0,51.0
3400,1,142.0,103.0,39.0
3401,1,178.0,126.0,52.0
3402,1,298.0,241.0,57.0
3403,1,582.0,486.0,96.0
3404,1,571.0,497.0,74.0
3405,1,371.0,323.0,48.0
3406,1,288.0,232.0,56.0
3407,1,206.0,171.0,35.0
3408,1,157.0,123.0,34.0
3409,1,127.0,105.0,22.0
3410,1,65.0,53.0,12.0
3411,1,23.0,19.0,4.0
3412,1,15.0,15.0,0.0
3413,1,9.0,9.0,0.0
3414,1,5.0,5.0,0.0
3415,1,26.0,24.0,2.0
3416,1,76.0,73.0,3.0
3417,1,264.0,247.0,17.0
3418,1,426.0,397.0,29.0
3419,1,205.0,178.0,27.0
3420,1,130.0,86.0,44.0
3421,1,156.0,108.0,48.0
3422,1,222.0,167.0,55.0
3423,1,253.0,179.0,74.0
3424,1,186.0,135.0,51.0
3425,1,249.0,190.0,59.0
3426,1,334.0,266.0,68.0
3427,1,516.0,423.0,93.0
3428,1,465.0,376.0,89.0
3429,1,385.0,284.0,101.0
3430,1,287.0,210.0,77.0
3431,1,226.0,153.0,73.0
3432,1,231.0,157.0,74.0
3433,1,151.0,100.0,51.0
3434,1,84.0,69.0,15.0
3435,2,77.0,64.0,13.0
3436,1,74.0,58.0,16.0
3437,1,27.0,18.0,9.0
3438,2,10.0,5.0,5.0
3439,1,18.0,15.0,3.0
3440,1,22.0,19.0,3.0
3441,2,44.0,34.0,10.0
3442,2,118.0,90.0,28.0
3443,2,208.0,138.0,70.0
3444,2,260.0,163.0,97.0
3445,2,314.0,192.0,122.0
3446,2,421.0,246.0,175.0
3447,2,153.0,92.0,61.0
3448,1,259.0,146.0,113.0
3449,3,358.0,208.0,150.0
3450,2,281.0,133.0,148.0
3451,2,269.0,172.0,97.0
3452,1,292.0,169.0,123.0
3453,2,237.0,170.0,67.0
3454,2,183.0,105.0,78.0
3455,2,167.0,127.0,40.0
3456,2,154.0,118.0,36.0
3457,2,120.0,95.0,25.0
3458,3,90.0,71.0,19.0
3459,3,73.0,57.0,16.0
3460,3,62.0,49.0,13.0
3461,2,27.0,22.0,5.0
3462,3,3.0,2.0,1.0
3463,2,10.0,9.0,1.0
3464,2,6.0,4.0,2.0
3465,2,24.0,20.0,4.0
3466,2,41.0,21.0,20.0
3467,3,103.0,76.0,27.0
3468,1,183.0,116.0,67.0
3469,1,198.0,117.0,81.0
3470,2,281.0,183.0,98.0
3471,1,377.0,233.0,144.0
3472,1,370.0,244.0,126.0
3473,1,331.0,203.0,128.0
3474,1,292.0,176.0,116.0
3475,1,329.0,196.0,133.0
3476,1,347.0,222.0,125.0
3477,1,259.0,184.0,75.0
3478,1,193.0,126.0,67.0
3479,3,155.0,104.0,51.0
3480,3,39.0,25.0,14.0
3481,3,27.0,22.0,5.0
3482,3,25.0,18.0,7.0
3483,2,10.0,9.0,1.0
3484,2,3.0,3.0,0.0
3485,1,7.0,6.0,1.0
3486,1,5.0,4.0,1.0
3487,2,17.0,14.0,3.0
3488,1,90.0,87.0,3.0
3489,1,258.0,248.0,10.0
3490,1,355.0,326.0,29.0
3491,1,222.0,170.0,52.0
3492,1,141.0,87.0,54.0
3493,2,153.0,112.0,41.0
3494,1,178.0,116.0,62.0
3495,1,193.0,140.0,53.0
3496,1,151.0,95.0,56.0
3497,3,182.0,133.0,49.0
3498,1,283.0,225.0,58.0
3499,1,530.0,471.0,59.0
3500,1,483.0,413.0,70.0
3501,1,397.0,343.0,54.0
3502,1,285.0,240.0,45.0
3503,1,184.0,150.0,34.0
3504,1,98.0,76.0,22.0
3505,1,88.0,77.0,11.0
3506,1,31.0,23.0,8.0
3507,1,16.0,12.0,4.0
3508,1,4.0,3.0,1.0
3509,1,6.0,5.0,1.0
3510,1,5.0,5.0,0.0
3511,1,30.0,29.0,1.0
3512,1,119.0,115.0,4.0
3513,1,346.0,328.0,18.0
3514,1,441.0,417.0,24.0
3515,1,198.0,171.0,27.0
3516,1,111.0,83.0,28.0
3517,1,150.0,110.0,40.0
3518,1,162.0,120.0,42.0
3519,1,192.0,147.0,45.0
3520,1,182.0,117.0,65.0
3521,1,159.0,123.0,36.0
3522,1,303.0,248.0,55.0
3523,1,600.0,525.0,75.0
3524,1,570.0,516.0,54.0
3525,1,376.0,320.0,56.0
3526,1,280.0,232.0,48.0
3527,1,215.0,177.0,38.0
3528,1,152.0,121.0,31.0
3529,1,77.0,57.0,20.0
3530,1,24.0,16.0,8.0
3531,1,14.0,12.0,2.0
3532,1,6.0,6.0,0.0
3533,1,5.0,4.0,1.0
3534,1,5.0,5.0,0.0
3535,1,28.0,28.0,0.0
3536,1,105.0,101.0,4.0
3537,1,308.0,296.0,12.0
3538,1,487.0,452.0,35.0
3539,1,209.0,178.0,31.0
3540,1,118.0,91.0,27.0
3541,1,128.0,108.0,20.0
3542,1,189.0,163.0,26.0
3543,1,176.0,138.0,38.0
3544,1,192.0,138.0,54.0
3545,1,159.0,117.0,42.0
3546,1,300.0,238.0,62.0
3547,1,552.0,506.0,46.0
3548,1,556.0,470.0,86.0
3549,1,347.0,297.0,50.0
3550,1,280.0,243.0,37.0
3551,1,230.0,192.0,38.0
3552,1,171.0,142.0,29.0
3553,1,105.0,85.0,20.0
3554,1,56.0,38.0,18.0
3555,2,24.0,11.0,13.0
3556,1,6.0,4.0,2.0
3557,1,6.0,6.0,0.0
3558,1,9.0,9.0,0.0
3559,1,27.0,27.0,0.0
3560,2,103.0,97.0,6.0
3561,1,308.0,289.0,19.0
3562,1,420.0,393.0,27.0
3563,1,228.0,186.0,42.0
3564,1,129.0,92.0,37.0
3565,1,141.0,97.0,44.0
3566,1,173.0,139.0,34.0
3567,1,187.0,154.0,33.0
3568,1,182.0,115.0,67.0
3569,1,174.0,118.0,56.0
3570,1,245.0,196.0,49.0
3571,3,409.0,365.0,44.0
3572,3,274.0,226.0,48.0
3573,1,141.0,115.0,26.0
3574,1,165.0,141.0,24.0
3575,2,149.0,137.0,12.0
3576,2,135.0,117.0,18.0
3577,2,114.0,94.0,20.0
3578,3,62.0,53.0,9.0
3579,3,20.0,19.0,1.0
3580,3,8.0,8.0,0.0
3581,1,3.0,1.0,2.0
3582,1,8.0,7.0,1.0
3583,1,17.0,16.0,1.0
3584,1,93.0,91.0,2.0
3585,2,263.0,251.0,12.0
3586,2,398.0,368.0,30.0
3587,1,218.0,187.0,31.0
3588,1,165.0,108.0,57.0
3589,2,165.0,120.0,45.0
3590,2,222.0,168.0,54.0
3591,2,232.0,169.0,63.0
3592,1,220.0,142.0,78.0
3593,1,222.0,156.0,66.0
3594,1,327.0,261.0,66.0
3595,1,527.0,442.0,85.0
3596,1,425.0,337.0,88.0
3597,3,165.0,132.0,33.0
3598,3,58.0,46.0,12.0
3599,1,107.0,89.0,18.0
3600,1,122.0,97.0,25.0
3601,2,106.0,88.0,18.0
3602,1,51.0,33.0,18.0
3603,1,21.0,14.0,7.0
3604,1,25.0,11.0,14.0
3605,1,14.0,7.0,7.0
3606,1,7.0,7.0,0.0
3607,1,23.0,22.0,1.0
3608,1,105.0,103.0,2.0
3609,1,342.0,335.0,7.0
3610,1,498.0,467.0,31.0
3611,1,207.0,178.0,29.0
3612,1,138.0,92.0,46.0
3613,1,192.0,141.0,51.0
3614,2,229.0,165.0,64.0
3615,2,219.0,169.0,50.0
3616,3,198.0,144.0,54.0
3617,1,174.0,135.0,39.0
3618,1,308.0,253.0,55.0
3619,1,628.0,567.0,61.0
3620,1,531.0,462.0,69.0
3621,1,443.0,364.0,79.0
3622,1,280.0,247.0,33.0
3623,2,177.0,160.0,17.0
3624,2,179.0,145.0,34.0
3625,1,126.0,111.0,15.0
3626,1,64.0,58.0,6.0
3627,3,32.0,28.0,4.0
3628,3,20.0,11.0,9.0
3629,2,8.0,4.0,4.0
3630,1,4.0,2.0,2.0
3631,2,20.0,20.0,0.0
3632,1,76.0,73.0,3.0
3633,1,259.0,253.0,6.0
3634,1,456.0,434.0,22.0
3635,2,220.0,190.0,30.0
3636,2,140.0,106.0,34.0
3637,2,192.0,141.0,51.0
3638,2,260.0,178.0,82.0
3639,2,279.0,207.0,72.0
3640,2,283.0,208.0,75.0
3641,2,346.0,277.0,69.0
3642,2,381.0,299.0,82.0
3643,2,455.0,377.0,78.0
3644,2,355.0,305.0,50.0
3645,1,287.0,220.0,67.0
3646,1,196.0,158.0,38.0
3647,2,149.0,121.0,28.0
3648,2,147.0,114.0,33.0
3649,2,98.0,68.0,30.0
3650,2,87.0,65.0,22.0
3651,2,74.0,57.0,17.0
3652,2,41.0,26.0,15.0
3653,1,35.0,18.0,17.0
3654,1,7.0,4.0,3.0
3655,1,12.0,9.0,3.0
3656,1,23.0,19.0,4.0
3657,1,38.0,33.0,5.0
3658,1,89.0,65.0,24.0
3659,2,201.0,118.0,83.0
3660,3,258.0,168.0,90.0
3661,3,194.0,128.0,66.0
3662,1,257.0,160.0,97.0
3663,1,353.0,200.0,153.0
3664,2,380.0,176.0,204.0
3665,1,388.0,201.0,187.0
3666,1,374.0,188.0,186.0
3667,1,371.0,201.0,170.0
3668,1,339.0,179.0,160.0
3669,1,295.0,148.0,147.0
3670,1,219.0,120.0,99.0
3671,1,164.0,93.0,71.0
3672,1,162.0,96.0,66.0
3673,1,123.0,77.0,46.0
3674,1,109.0,76.0,33.0
3675,1,75.0,38.0,37.0
3676,1,60.0,43.0,17.0
3677,1,43.0,23.0,20.0
3678,1,4.0,4.0,0.0
3679,1,6.0,5.0,1.0
3680,1,3.0,3.0,0.0
3681,1,30.0,20.0,10.0
3682,1,70.0,49.0,21.0
3683,1,189.0,102.0,87.0
3684,1,297.0,147.0,150.0
3685,1,337.0,163.0,174.0
3686,1,435.0,221.0,214.0
3687,2,419.0,174.0,245.0
3688,1,361.0,156.0,205.0
3689,1,410.0,192.0,218.0
3690,1,337.0,141.0,196.0
3691,1,376.0,172.0,204.0
3692,1,356.0,169.0,187.0
3693,1,328.0,150.0,178.0
3694,1,229.0,125.0,104.0
3695,1,207.0,103.0,104.0
3696,2,155.0,85.0,70.0
3697,2,104.0,58.0,46.0
3698,2,97.0,66.0,31.0
3699,2,54.0,35.0,19.0
3700,2,39.0,22.0,17.0
3701,2,16.0,12.0,4.0
3702,2,8.0,5.0,3.0
3703,2,6.0,4.0,2.0
3704,2,11.0,5.0,6.0
3705,1,41.0,30.0,11.0
3706,2,101.0,56.0,45.0
3707,3,152.0,89.0,63.0
3708,2,244.0,137.0,107.0
3709,2,308.0,207.0,101.0
3710,2,353.0,212.0,141.0
3711,2,389.0,235.0,154.0
3712,1,357.0,212.0,145.0
3713,2,253.0,142.0,111.0
3714,2,284.0,192.0,92.0
3715,2,114.0,77.0,37.0
3716,1,123.0,92.0,31.0
3717,3,175.0,123.0,52.0
3718,3,82.0,56.0,26.0
3719,2,60.0,40.0,20.0
3720,2,64.0,49.0,15.0
3721,3,20.0,17.0,3.0
3722,3,8.0,7.0,1.0
3723,3,2.0,2.0,0.0
3724,3,1.0,0.0,1.0
3725,2,4.0,3.0,1.0
3726,3,21.0,20.0,1.0
3727,2,72.0,72.0,0.0
3728,2,172.0,166.0,6.0
3729,3,364.0,349.0,15.0
3730,2,185.0,167.0,18.0
3731,3,106.0,90.0,16.0
3732,3,89.0,78.0,11.0
3733,3,67.0,51.0,16.0
3734,3,29.0,24.0,5.0
3735,3,24.0,21.0,3.0
3736,3,89.0,71.0,18.0
3737,3,106.0,95.0,11.0
3738,2,291.0,276.0,15.0
3739,2,373.0,351.0,22.0
3740,2,281.0,269.0,12.0
3741,3,163.0,150.0,13.0
3742,3,121.0,109.0,12.0
3743,2,84.0,79.0,5.0
3744,3,58.0,56.0,2.0
3745,2,13.0,12.0,1.0
3746,3,5.0,3.0,2.0
3747,2,6.0,4.0,2.0
3748,3,2.0,1.0,1.0
3749,3,4.0,4.0,0.0
3750,2,16.0,15.0,1.0
3751,3,75.0,74.0,1.0
3752,3,86.0,83.0,3.0
3753,3,328.0,319.0,9.0
3754,3,190.0,176.0,14.0
3755,3,66.0,63.0,3.0
3756,3,10.0,9.0,1.0
3757,3,22.0,21.0,1.0
3758,3,11.0,9.0,2.0
3759,3,25.0,24.0,1.0
3760,3,58.0,55.0,3.0
3761,1,144.0,137.0,7.0
3762,3,285.0,264.0,21.0
3763,3,237.0,219.0,18.0
3764,2,226.0,212.0,14.0
3765,3,96.0,93.0,3.0
3766,3,38.0,34.0,4.0
3767,3,29.0,26.0,3.0
3768,3,24.0,21.0,3.0
3769,3,14.0,11.0,3.0
3770,3,4.0,4.0,0.0
3771,3,2.0,2.0,0.0
3772,2,3.0,3.0,0.0
3773,3,14.0,13.0,1.0
3774,3,56.0,55.0,1.0
3775,3,179.0,172.0,7.0
3776,3,195.0,188.0,7.0
3777,2,69.0,65.0,4.0
3778,2,65.0,57.0,8.0
3779,2,98.0,82.0,16.0
3780,2,102.0,85.0,17.0
3781,2,126.0,112.0,14.0
3782,2,120.0,105.0,15.0
3783,3,139.0,115.0,24.0
3784,3,156.0,151.0,5.0
3785,3,113.0,102.0,11.0
3786,3,68.0,66.0,2.0
3787,3,52.0,51.0,1.0
3788,2,89.0,83.0,6.0
3789,3,82.0,76.0,6.0
3790,3,70.0,65.0,5.0
3791,3,26.0,26.0,0.0
3792,3,16.0,15.0,1.0
3793,2,8.0,8.0,0.0
3794,2,8.0,7.0,1.0
3795,2,2.0,1.0,1.0
3796,3,3.0,3.0,0.0
3797,2,14.0,14.0,0.0
3798,2,57.0,54.0,3.0
3799,3,108.0,104.0,4.0
3800,3,288.0,276.0,12.0
3801,3,136.0,131.0,5.0
3802,2,29.0,27.0,2.0
3803,2,72.0,66.0,6.0
3804,1,75.0,71.0,4.0
3805,1,122.0,108.0,14.0
3806,1,148.0,119.0,29.0
3807,1,188.0,161.0,27.0
3808,1,285.0,244.0,41.0
3809,1,505.0,451.0,54.0
3810,1,410.0,377.0,33.0
3811,1,349.0,316.0,33.0
3812,1,210.0,180.0,30.0
3813,1,203.0,154.0,49.0
3814,1,160.0,127.0,33.0
3815,1,148.0,113.0,35.0
3816,1,116.0,84.0,32.0
3817,2,83.0,67.0,16.0
3818,2,64.0,46.0,18.0
3819,1,37.0,29.0,8.0
3820,1,7.0,4.0,3.0
3821,1,8.0,6.0,2.0
3822,1,6.0,6.0,0.0
3823,1,52.0,43.0,9.0
3824,1,119.0,103.0,16.0
3825,1,207.0,168.0,39.0
3826,1,318.0,233.0,85.0
3827,1,360.0,252.0,108.0
3828,1,404.0,260.0,144.0
3829,1,370.0,239.0,131.0
3830,1,359.0,230.0,129.0
3831,1,480.0,263.0,217.0
3832,1,431.0,261.0,170.0
3833,1,460.0,275.0,185.0
3834,1,360.0,241.0,119.0
3835,1,315.0,214.0,101.0
3836,1,245.0,167.0,78.0
3837,1,230.0,171.0,59.0
3838,1,175.0,126.0,49.0
3839,2,139.0,107.0,32.0
3840,1,108.0,79.0,29.0
3841,2,88.0,66.0,22.0
3842,2,76.0,60.0,16.0
3843,2,45.0,30.0,15.0
3844,1,9.0,6.0,3.0
3845,1,39.0,24.0,15.0
3846,1,20.0,16.0,4.0
3847,1,37.0,28.0,9.0
3848,1,94.0,69.0,25.0
3849,1,227.0,168.0,59.0
3850,1,334.0,214.0,120.0
3851,1,402.0,258.0,144.0
3852,1,411.0,298.0,113.0
3853,1,350.0,231.0,119.0
3854,1,342.0,222.0,120.0
3855,1,404.0,270.0,134.0
3856,1,483.0,303.0,180.0
3857,1,380.0,228.0,152.0
3858,1,339.0,229.0,110.0
3859,1,333.0,232.0,101.0
3860,1,226.0,161.0,65.0
3861,1,159.0,114.0,45.0
3862,1,95.0,74.0,21.0
3863,3,45.0,33.0,12.0
3864,1,16.0,11.0,5.0
3865,1,12.0,11.0,1.0
3866,1,2.0,0.0,2.0
3867,1,4.0,4.0,0.0
3868,1,24.0,23.0,1.0
3869,1,109.0,108.0,1.0
3870,1,312.0,300.0,12.0
3871,1,408.0,382.0,26.0
3872,1,176.0,155.0,21.0
3873,1,129.0,89.0,40.0
3874,1,165.0,131.0,34.0
3875,1,184.0,147.0,37.0
3876,1,163.0,120.0,43.0
3877,1,189.0,129.0,60.0
3878,1,212.0,152.0,60.0
3879,1,298.0,238.0,60.0
3880,1,590.0,515.0,75.0
3881,1,571.0,515.0,56.0
3882,1,436.0,373.0,63.0
3883,1,299.0,258.0,41.0
3884,1,195.0,166.0,29.0
3885,1,150.0,134.0,16.0
3886,1,69.0,62.0,7.0
3887,1,26.0,19.0,7.0
3888,1,10.0,6.0,4.0
3889,1,2.0,0.0,2.0
3890,1,4.0,2.0,2.0
3891,1,8.0,6.0,2.0
3892,1,20.0,19.0,1.0
3893,1,122.0,116.0,6.0
3894,1,362.0,348.0,14.0
3895,1,425.0,399.0,26.0
3896,1,214.0,179.0,35.0
