count,registered,casual,hour1,temp,humidity,year1,season,windspeed
183,139,44,13,23.78,64,2011,2,16.9979
180,137,43,14,22.14,73,2011,2,12.998
188,125,63,15,22.96,78,2011,2,11.0014
302,247,55,16,23.78,64,2011,2,12.998
547,487,60,17,22.96,78,2011,2,11.0014
513,454,59,18,24.6,55,2011,2,11.0014
410,345,65,19,23.78,60,2011,2,8.9981
282,236,46,20,22.14,77,2011,2,19.0012
209,180,29,21,22.14,77,2011,2,19.0012
79,68,11,22,20.5,82,2011,2,19.9995
72,63,9,23,19.68,94,2011,2,8.99544749
34,25,9,0,28.7,79,2011,2,11.0014
17,9,8,1,28.7,84,2011,2,16.9979
3,3,0,2,28.7,79,2011,2,11.0014
6,6,0,3,27.88,89,2011,2,12.998
4,4,0,4,27.88,89,2011,2,15.0013
21,19,2,5,27.06,89,2011,2,6.0032
128,121,7,6,27.88,89,2011,2,6.0032
284,265,19,7,28.7,79,2011,2,11.0014
454,417,37,8,29.52,79,2011,2,12.998
207,173,34,9,30.34,74,2011,2,15.0013
115,84,31,10,31.16,75,2011,2,16.9979
112,86,26,11,33.62,59,2011,2,15.0013
169,137,32,12,35.26,53,2011,2,15.29697688
154,125,29,13,36.9,37,2011,2,12.998
145,105,40,14,36.9,37,2011,2,16.9979
152,127,25,15,36.9,39,2011,2,19.9995
266,227,39,16,35.26,47,2011,2,19.9995
486,434,52,17,35.26,47,2011,2,19.9995
309,278,31,18,33.62,56,2011,2,26.0027
264,248,16,19,30.34,79,2011,2,11.0014
256,233,23,20,30.34,79,2011,2,16.9979
190,161,29,21,30.34,70,2011,2,19.0012
129,115,14,22,30.34,66,2011,2,8.9981
69,59,10,23,30.34,51,2011,2,11.0014
42,31,11,0,30.34,40,2011,2,23.9994
15,12,3,1,29.52,38,2011,2,7.0015
6,6,0,2,28.7,39,2011,2,15.92398523
4,4,0,3,27.06,44,2011,2,7.0015
3,3,0,4,27.06,41,2011,2,12.998
31,28,3,5,27.06,39,2011,2,15.0013
113,106,7,6,27.06,39,2011,2,8.9981
304,285,19,7,28.7,34,2011,2,16.9979
467,442,25,8,28.7,32,2011,2,19.9995
225,197,28,9,29.52,26,2011,2,23.9994
139,106,33,10,29.52,28,2011,2,32.9975
165,123,42,11,30.34,28,2011,2,26.0027
232,193,39,12,31.16,25,2011,2,31.0009
203,168,35,13,32.8,24,2011,2,23.9994
185,142,43,14,31.98,24,2011,2,22.0028
188,144,44,15,32.8,21,2011,2,26.0027
318,255,63,16,32.8,22,2011,2,32.9975
572,484,88,17,31.16,20,2011,2,35.0008
525,451,74,18,30.34,22,2011,2,26.0027
379,321,58,19,29.52,23,2011,2,19.9995
337,286,51,20,28.7,24,2011,2,12.998
248,215,33,21,27.06,31,2011,2,12.998
155,141,14,22,26.24,33,2011,2,16.9979
112,89,23,23,25.42,35,2011,2,15.0013
68,53,15,0,25.42,38,2011,2,19.0012
22,15,7,1,24.6,38,2011,2,23.9994
12,12,0,2,22.96,43,2011,2,15.0013
5,5,0,3,22.14,49,2011,2,15.0013
6,5,1,4,21.32,48,2011,2,22.0028
28,24,4,5,21.32,48,2011,2,23.9994
106,98,8,6,22.14,45,2011,2,19.9995
277,252,25,7,22.14,45,2011,2,16.9979
502,471,31,8,22.96,43,2011,2,22.0028
230,194,36,9,23.78,40,2011,2,11.0014
161,107,54,10,25.42,33,2011,2,16.9979
192,135,57,11,26.24,31,2011,2,22.0028
259,208,51,12,27.06,27,2011,2,19.0012
248,190,58,13,27.88,26,2011,2,16.9979
240,174,66,14,28.7,28,2011,2,19.0012
212,156,56,15,28.7,28,2011,2,19.0012
349,286,63,16,29.52,26,2011,2,22.0028
558,485,73,17,29.52,25,2011,2,19.0012
564,488,76,18,28.7,24,2011,2,19.9995
391,338,53,19,27.88,26,2011,2,19.0012
293,236,57,20,26.24,29,2011,2,11.0014
247,196,51,21,26.24,29,2011,2,7.0015
171,145,26,22,25.42,35,2011,2,16.87366204
171,141,30,23,23.78,46,2011,2,7.0015
93,69,24,0,22.96,52,2011,2,15.63110477
94,80,14,1,22.14,64,2011,2,7.0015
59,41,18,2,22.14,56,2011,2,12.998
18,10,8,3,21.32,59,2011,2,7.0015
15,11,4,4,21.32,59,2011,2,6.0032
8,5,3,5,20.5,64,2011,2,13.56094042
28,17,11,6,22.14,60,2011,2,13.320692
87,60,27,7,22.96,56,2011,2,13.9686829
125,96,29,8,24.6,46,2011,2,6.0032
224,169,55,9,25.42,43,2011,2,8.9981
317,202,115,10,26.24,38,2011,2,7.0015
369,249,120,11,27.06,36,2011,2,8.9981
420,270,150,12,28.7,32,2011,2,11.0014
456,268,188,13,30.34,28,2011,2,8.9981
451,258,193,14,30.34,33,2011,2,15.0013
404,224,180,15,30.34,27,2011,2,27.9993
440,272,168,16,29.52,30,2011,2,8.9981
344,202,142,17,29.52,34,2011,2,16.9979
341,214,127,18,30.34,30,2011,2,11.0014
285,206,79,19,28.7,39,2011,2,6.0032
239,149,90,20,28.7,48,2011,2,6.0032
185,139,46,21,27.06,47,2011,2,7.0015
190,141,49,22,26.24,57,2011,2,15.0013
150,121,29,23,26.24,57,2011,2,13.38192371
113,90,23,0,26.24,57,2011,2,6.0032
96,70,26,1,26.24,61,2011,2,11.0014
64,48,16,2,26.24,61,2011,2,11.0014
47,25,22,3,25.42,65,2011,2,11.0014
12,8,4,4,25.42,65,2011,2,11.0014
6,5,1,5,25.42,61,2011,2,8.9981
21,11,10,6,25.42,61,2011,2,7.0015
27,19,8,7,24.6,73,2011,2,16.9979
98,74,24,8,24.6,73,2011,2,16.9979
164,111,53,9,24.6,78,2011,2,12.998
251,168,83,10,25.42,73,2011,2,6.0032
335,214,121,11,26.24,69,2011,2,7.0015
335,212,123,12,26.24,69,2011,2,7.0015
367,213,154,13,27.06,65,2011,2,7.0015
385,224,161,14,28.7,58,2011,2,11.0014
417,256,161,15,28.7,54,2011,2,13.81076365
398,260,138,16,29.52,51,2011,2,6.0032
390,264,126,17,30.34,51,2011,2,14.09696033
363,239,124,18,28.7,58,2011,2,7.0015
357,249,108,19,27.88,65,2011,2,11.0014
279,195,84,20,27.06,69,2011,2,12.998
165,111,54,21,26.24,73,2011,2,11.0014
130,94,36,22,26.24,78,2011,2,15.0013
86,61,25,23,25.42,78,2011,2,8.9981
29,18,11,0,25.42,78,2011,2,8.9981
14,5,9,1,24.6,83,2011,2,8.9981
8,4,4,2,23.78,88,2011,2,7.0015
5,3,2,3,23.78,88,2011,2,10.05980357
8,4,4,4,22.96,94,2011,2,7.0015
31,24,7,5,22.96,88,2011,2,6.0032
112,101,11,6,23.78,88,2011,2,10.05980357
299,281,18,7,25.42,78,2011,2,7.0015
438,410,28,8,26.24,73,2011,2,6.0032
188,162,26,9,28.7,58,2011,2,11.0014
95,64,31,10,29.52,51,2011,2,15.0013
111,72,39,11,30.34,42,2011,2,8.9981
153,128,25,12,31.16,37,2011,2,11.0014
180,152,28,13,31.98,35,2011,2,15.41694671
145,99,46,14,31.98,31,2011,2,8.9981
165,127,38,15,32.8,29,2011,2,12.998
267,233,34,16,31.16,33,2011,2,8.9981
579,516,63,17,31.98,33,2011,2,19.0012
556,500,56,18,31.16,31,2011,2,8.9981
407,343,64,19,29.52,54,2011,2,12.998
336,277,59,20,27.88,61,2011,2,8.9981
189,160,29,21,27.06,57,2011,2,6.0032
173,137,36,22,27.06,61,2011,2,6.0032
60,55,5,23,26.24,69,2011,2,6.0032
20,15,5,0,26.24,65,2011,2,6.0032
4,2,2,1,25.42,69,2011,2,8.9981
5,2,3,2,24.6,73,2011,2,6.0032
2,1,1,3,24.6,73,2011,2,6.0032
5,3,2,4,23.78,83,2011,2,8.9981
32,30,2,5,23.78,88,2011,2,11.0014
126,116,10,6,24.6,78,2011,2,8.9981
334,311,23,7,26.24,69,2011,2,12.998
477,432,45,8,27.88,61,2011,2,8.9981
217,190,27,9,29.52,58,2011,2,15.0013
123,86,37,10,31.16,48,2011,2,12.998
151,113,38,11,31.16,52,2011,2,16.9979
183,141,42,12,32.8,46,2011,2,19.0012
196,141,55,13,32.8,43,2011,2,16.9979
146,112,34,14,32.8,43,2011,2,19.0012
183,127,56,15,33.62,41,2011,2,22.0028
308,253,55,16,32.8,38,2011,2,15.0013
539,475,64,17,32.8,43,2011,2,16.9979
551,479,72,18,31.98,46,2011,2,19.0012
424,355,69,19,31.16,48,2011,2,16.9979
346,301,45,20,30.34,56,2011,2,8.9981
218,187,31,21,29.52,70,2011,2,8.9981
153,126,27,22,28.7,65,2011,2,8.9981
90,72,18,23,27.88,79,2011,2,7.0015
41,29,12,0,27.06,89,2011,2,8.9981
23,20,3,1,27.06,78,2011,2,10.81852936
7,7,0,2,26.24,89,2011,2,6.0032
3,1,2,3,26.24,89,2011,2,6.0032
6,6,0,4,25.42,83,2011,2,10.51416952
21,21,0,5,25.42,88,2011,2,10.06708721
116,103,13,6,26.24,89,2011,2,8.9981
353,329,24,7,27.06,74,2011,2,7.0015
481,435,46,8,31.16,58,2011,2,11.0014
202,168,34,9,31.16,58,2011,2,11.0014
90,63,27,10,33.62,43,2011,2,15.0013
134,106,28,11,34.44,41,2011,2,12.998
149,134,15,12,36.08,42,2011,2,8.9981
136,116,20,13,36.9,42,2011,2,15.50158358
155,111,44,14,37.72,40,2011,2,16.9979
128,100,28,15,37.72,40,2011,2,11.0014
233,199,34,16,37.72,40,2011,2,15.0013
506,426,80,17,37.72,35,2011,2,15.0013
459,398,61,18,36.9,37,2011,2,15.0013
384,323,61,19,33.62,59,2011,2,8.9981
280,225,55,20,32.8,63,2011,2,8.9981
202,168,34,21,32.8,66,2011,2,8.9981
176,139,37,22,31.16,75,2011,2,11.0014
116,98,18,23,31.16,75,2011,2,12.998
47,40,7,0,30.34,79,2011,2,8.9981
16,13,3,1,30.34,79,2011,2,7.0015
6,6,0,2,29.52,84,2011,2,11.0014
2,2,0,3,29.52,84,2011,2,7.0015
6,4,2,4,29.52,79,2011,2,6.0032
20,19,1,5,28.7,84,2011,2,11.37297603
118,105,13,6,29.52,84,2011,2,6.0032
314,283,31,7,29.52,79,2011,2,8.9981
432,400,32,8,31.16,70,2011,2,7.0015
168,148,20,9,34.44,49,2011,2,14.97900028
94,74,20,10,35.26,50,2011,2,19.0012
118,82,36,11,36.9,42,2011,2,15.0013
140,100,40,12,37.72,35,2011,2,12.998
136,118,18,13,36.9,37,2011,2,6.0032
118,93,25,14,37.72,40,2011,2,12.998
104,86,18,15,38.54,31,2011,2,11.0014
200,170,30,16,37.72,33,2011,2,8.9981
409,355,54,17,36.9,37,2011,2,16.9979
466,414,52,18,36.08,39,2011,2,19.0012
326,271,55,19,34.44,39,2011,2,22.0028
254,214,40,20,32.8,43,2011,2,12.998
171,142,29,21,31.16,52,2011,2,20.14855446
153,131,22,22,30.34,58,2011,2,11.0014
97,82,15,23,30.34,57,2011,2,11.0014
69,61,8,0,28.7,65,2011,2,15.0013
23,18,5,1,28.7,65,2011,2,15.0013
13,7,6,2,27.88,69,2011,2,11.0014
6,3,3,3,27.88,69,2011,2,11.0014
4,4,0,4,27.06,78,2011,2,11.0014
28,28,0,5,27.06,78,2011,2,11.0014
104,94,10,6,27.06,78,2011,2,6.0032
267,242,25,7,29.52,66,2011,2,7.0015
452,423,29,8,30.34,58,2011,2,8.9981
213,176,37,9,31.16,55,2011,2,14.02879492
111,88,23,10,31.98,52,2011,2,15.05310719
153,107,46,11,33.62,46,2011,2,15.01879188
207,167,40,12,34.44,44,2011,2,8.9981
189,149,40,13,34.44,44,2011,2,7.0015
165,121,44,14,35.26,39,2011,2,15.29212594
212,163,49,15,34.44,44,2011,2,7.0015
285,239,46,16,33.62,56,2011,2,19.9995
517,454,63,17,33.62,52,2011,2,15.0013
463,367,96,18,32.8,59,2011,2,15.0013
306,245,61,19,31.98,59,2011,2,12.998
250,197,53,20,31.16,62,2011,2,7.0015
218,163,55,21,31.16,66,2011,2,8.9981
185,145,40,22,29.52,74,2011,2,16.9979
146,110,36,23,29.52,74,2011,2,11.0014
117,89,28,0,28.7,79,2011,2,8.9981
77,67,10,1,28.7,79,2011,2,6.0032
60,50,10,2,28.7,79,2011,2,7.0015
28,18,10,3,27.88,83,2011,2,6.0032
13,9,4,4,27.88,79,2011,2,6.0032
16,12,4,5,27.88,74,2011,2,8.9981
40,31,9,6,28.7,61,2011,2,8.9981
68,50,18,7,29.52,58,2011,2,12.998
143,111,32,8,30.34,58,2011,2,12.998
230,171,59,9,30.34,62,2011,2,8.9981
264,173,91,10,30.34,58,2011,2,11.0014
325,215,110,11,31.16,62,2011,2,8.9981
347,235,112,12,32.8,55,2011,2,15.0013
387,237,150,13,32.8,55,2011,2,12.998
380,232,148,14,33.62,49,2011,2,7.0015
374,232,142,15,33.62,49,2011,2,7.0015
394,225,169,16,32.8,46,2011,2,12.998
337,190,147,17,30.34,58,2011,2,11.0014
286,155,131,18,29.52,62,2011,2,8.9981
264,167,97,19,28.7,65,2011,2,12.998
275,180,95,20,27.88,74,2011,2,16.9979
220,144,76,21,27.06,74,2011,2,15.0013
190,137,53,22,27.06,78,2011,2,15.0013
131,107,24,23,27.06,74,2011,2,7.0015
119,100,19,0,27.06,78,2011,2,15.0013
93,74,19,1,26.24,83,2011,2,7.0015
66,57,9,2,26.24,89,2011,2,16.9979
28,20,8,3,26.24,89,2011,2,19.0012
14,6,8,4,25.42,88,2011,2,11.0014
10,5,5,5,25.42,88,2011,2,15.0013
14,9,5,6,25.42,88,2011,2,7.0015
34,27,7,7,26.24,78,2011,2,7.0015
92,64,28,8,28.7,74,2011,2,12.22623585
182,107,75,9,29.52,66,2011,2,12.37024975
311,191,120,10,31.16,58,2011,2,6.0032
367,236,131,11,31.98,55,2011,2,7.0015
420,244,176,12,33.62,46,2011,2,15.01879188
373,264,109,13,31.98,59,2011,2,19.0012
315,219,96,14,33.62,56,2011,2,16.9979
360,218,142,15,32.8,59,2011,2,19.9995
350,235,115,16,27.88,83,2011,2,19.0012
252,158,94,17,27.88,83,2011,2,19.0012
256,187,69,18,28.7,74,2011,2,11.0014
223,156,67,19,28.7,74,2011,2,7.0015
206,144,62,20,27.06,83,2011,2,11.0014
140,101,39,21,27.06,83,2011,2,7.0015
128,97,31,22,26.24,83,2011,2,8.9981
107,74,33,23,26.24,78,2011,2,12.998
28,20,8,0,26.24,78,2011,2,8.9981
16,10,6,1,26.24,73,2011,2,15.0013
10,8,2,2,25.42,73,2011,2,19.0012
7,6,1,3,24.6,60,2011,2,32.9975
4,3,1,4,22.96,64,2011,2,19.9995
29,27,2,5,22.14,64,2011,2,26.0027
105,98,7,6,22.14,64,2011,2,27.9993
328,302,26,7,22.96,56,2011,2,23.9994
476,432,44,8,23.78,49,2011,2,30.0026
224,189,35,9,25.42,46,2011,2,23.9994
118,80,38,10,26.24,41,2011,2,22.0028
159,106,53,11,27.06,41,2011,2,19.9995
196,161,35,12,27.06,41,2011,2,19.0012
227,174,53,13,28.7,37,2011,2,16.18042305
200,145,55,14,28.7,34,2011,2,16.9979
185,127,58,15,28.7,37,2011,2,30.0026
326,262,64,16,28.7,37,2011,2,27.9993
601,529,72,17,28.7,39,2011,2,22.0028
586,510,76,18,28.7,37,2011,2,23.9994
423,348,75,19,27.06,39,2011,2,19.0012
331,253,78,20,26.24,44,2011,2,16.9979
218,178,40,21,26.24,41,2011,2,16.9979
134,114,20,22,25.42,46,2011,2,15.0013
89,75,14,23,25.42,46,2011,2,12.998
31,18,13,0,24.6,49,2011,2,12.998
13,10,3,1,24.6,49,2011,2,16.9979
10,8,2,2,24.6,49,2011,2,19.0012
2,1,1,3,23.78,53,2011,2,22.0028
3,3,0,4,22.14,60,2011,2,16.9979
26,23,3,5,22.14,56,2011,2,22.0028
113,107,6,6,22.14,56,2011,2,19.9995
365,346,19,7,22.96,52,2011,2,27.9993
486,441,45,8,23.78,49,2011,2,26.0027
193,174,19,9,25.42,46,2011,2,12.998
130,97,33,10,25.42,46,2011,2,15.0013
143,103,40,11,26.24,41,2011,2,19.0012
169,139,30,12,26.24,41,2011,2,23.9994
209,176,33,13,26.24,44,2011,2,15.0013
159,118,41,14,26.24,47,2011,2,12.998
178,136,42,15,26.24,47,2011,2,11.0014
330,279,51,16,27.88,41,2011,2,12.998
569,484,85,17,26.24,50,2011,2,19.0012
538,473,65,18,25.42,51,2011,2,22.0028
386,335,51,19,26.24,50,2011,2,23.9994
297,237,60,20,24.6,56,2011,2,11.0014
243,206,37,21,24.6,56,2011,2,19.9995
188,159,29,22,23.78,60,2011,2,15.0013
110,91,19,23,22.96,68,2011,2,15.0013
52,44,8,0,22.96,64,2011,2,23.9994
14,14,0,1,22.14,64,2011,2,19.0012
9,9,0,2,21.32,63,2011,2,15.0013
1,1,0,3,20.5,68,2011,2,16.9979
4,4,0,4,20.5,63,2011,2,19.0012
21,20,1,5,19.68,67,2011,2,19.0012
121,110,11,6,20.5,63,2011,2,16.9979
370,348,22,7,22.14,60,2011,2,8.9981
498,445,53,8,23.78,53,2011,2,8.9981
207,185,22,9,24.6,49,2011,2,15.55302715
135,108,27,10,26.24,47,2011,2,11.0014
164,115,49,11,27.88,36,2011,2,16.31973561
211,178,33,12,28.7,34,2011,2,15.0013
189,146,43,13,30.34,28,2011,2,19.0012
178,128,50,14,30.34,28,2011,2,19.53271609
164,131,33,15,31.16,27,2011,2,20.64300689
312,265,47,16,31.16,27,2011,2,8.9981
638,555,83,17,30.34,28,2011,2,7.0015
607,527,80,18,29.52,32,2011,2,8.9981
416,362,54,19,28.7,37,2011,2,19.0012
330,273,57,20,27.06,44,2011,2,11.0014
257,209,48,21,26.24,47,2011,2,15.0013
175,144,31,22,25.42,50,2011,2,7.0015
107,90,17,23,25.42,53,2011,2,14.6743597
47,38,9,0,24.6,56,2011,2,7.0015
17,13,4,1,23.78,60,2011,2,13.31408836
5,4,1,2,24.6,56,2011,2,6.0032
4,4,0,3,22.96,73,2011,2,6.0032
6,6,0,4,22.96,68,2011,2,7.0015
25,18,7,5,24.6,64,2011,2,12.998
112,104,8,6,23.78,73,2011,2,11.0014
188,172,16,7,22.96,78,2011,2,11.0014
388,364,24,8,24.6,69,2011,2,8.9981
261,232,29,9,25.42,65,2011,2,12.998
121,103,18,10,27.06,61,2011,2,16.9979
150,117,33,11,27.88,61,2011,2,19.9995
206,165,41,12,29.52,54,2011,2,26.0027
151,114,37,13,29.52,54,2011,2,16.9979
153,114,39,14,29.52,54,2011,2,22.0028
159,127,32,15,28.7,61,2011,2,19.9995
294,258,36,16,27.06,69,2011,2,12.998
272,230,42,17,26.24,78,2011,2,7.0015
325,299,26,18,26.24,83,2011,2,15.0013
327,269,58,19,25.42,83,2011,2,19.0012
201,176,25,20,25.42,83,2011,2,22.0028
188,154,34,21,25.42,83,2011,2,16.9979
151,127,24,22,25.42,83,2011,2,16.9979
16,14,2,23,24.6,83,2011,2,16.9979
24,21,3,0,22.96,88,2011,2,6.0032
23,19,4,1,22.96,94,2011,2,8.9981
13,11,2,2,22.96,94,2011,2,7.0015
6,5,1,3,22.96,94,2011,2,7.0015
6,5,1,4,22.14,94,2011,2,8.9981
13,12,1,5,22.14,100,2011,2,9.00191829
97,89,8,6,22.96,94,2011,2,9.196133248
250,225,25,7,24.6,83,2011,2,10.49569984
454,426,28,8,24.6,83,2011,2,11.67068374
224,196,28,9,28.7,58,2011,2,12.998
170,126,44,10,28.7,58,2011,2,12.998
181,138,43,11,27.88,69,2011,2,16.9979
243,194,49,12,28.7,65,2011,2,16.9979
204,156,48,13,30.34,62,2011,2,19.0012
215,142,73,14,31.16,52,2011,2,12.998
243,181,62,15,31.98,43,2011,2,15.0013
355,286,69,16,31.16,45,2011,2,11.0014
552,467,85,17,31.16,40,2011,2,12.998
450,388,62,18,31.16,40,2011,2,12.998
328,275,53,19,26.24,83,2011,2,16.9979
232,192,40,20,26.24,78,2011,2,7.0015
208,159,49,21,26.24,78,2011,2,6.0032
175,127,48,22,25.42,88,2011,2,8.9981
178,141,37,23,25.42,83,2011,2,8.9981
104,83,21,0,25.42,88,2011,2,8.9981
95,80,15,1,25.42,83,2011,2,7.0015
53,37,16,2,24.6,88,2011,2,10.00563131
20,16,4,3,24.6,88,2011,2,6.0032
5,4,1,4,24.6,88,2011,2,6.0032
7,6,1,5,25.42,83,2011,2,10.51416952
27,18,9,6,25.42,83,2011,2,7.0015
57,45,12,7,26.24,78,2011,2,8.9981
131,103,28,8,27.06,78,2011,2,6.0032
218,156,62,9,28.7,61,2011,2,15.0013
244,176,68,10,29.52,62,2011,2,12.998
404,270,134,11,29.52,62,2011,2,8.9981
420,258,162,12,30.34,66,2011,2,6.0032
327,192,135,13,31.16,55,2011,2,14.02879492
334,196,138,14,32.8,46,2011,2,19.0012
367,214,153,15,33.62,46,2011,2,8.9981
468,275,193,16,31.16,52,2011,2,15.0013
449,239,210,17,31.16,48,2011,2,11.0014
381,263,118,18,30.34,55,2011,2,12.998
326,227,99,19,30.34,51,2011,2,7.0015
188,127,61,20,29.52,58,2011,2,8.9981
183,125,58,21,29.52,66,2011,2,7.0015
161,105,56,22,29.52,62,2011,2,8.9981
150,97,53,23,29.52,62,2011,2,12.9936318
89,71,18,0,28.7,65,2011,2,12.35812162
76,59,17,1,28.7,65,2011,2,6.0032
72,59,13,2,27.88,74,2011,2,6.0032
30,16,14,3,27.06,78,2011,2,8.9981
17,10,7,4,27.06,74,2011,2,8.9981
19,12,7,5,27.06,78,2011,2,11.73567433
33,22,11,6,27.06,78,2011,2,11.0014
71,36,35,7,27.06,78,2011,2,11.0014
84,59,25,8,27.88,74,2011,2,7.0015
169,111,58,9,27.88,74,2011,2,7.0015
244,158,86,10,28.7,61,2011,2,7.0015
377,236,141,11,29.52,58,2011,2,6.0032
396,255,141,12,30.34,55,2011,2,6.0032
363,214,149,13,30.34,51,2011,2,14.03511892
317,193,124,14,30.34,58,2011,2,7.0015
362,216,146,15,30.34,55,2011,2,7.0015
378,257,121,16,31.16,48,2011,2,14.58544651
397,238,159,17,30.34,51,2011,2,14.09696033
296,218,78,18,30.34,58,2011,2,6.0032
311,217,94,19,29.52,62,2011,2,8.9981
232,146,86,20,28.7,70,2011,2,12.998
167,110,57,21,27.88,79,2011,2,8.9981
152,114,38,22,27.06,78,2011,2,15.0013
92,78,14,23,27.06,78,2011,2,12.998
68,48,20,0,27.06,50,2011,3,14.12152564
31,16,15,1,27.06,50,2011,3,14.12152564
13,7,6,2,25.42,69,2011,3,11.99091211
11,6,5,3,26.24,53,2011,3,14.00513459
6,5,1,4,25.42,57,2011,3,13.46000953
30,27,3,5,24.6,64,2011,3,8.9981
108,97,11,6,25.42,61,2011,3,8.9981
243,218,25,7,27.06,54,2011,3,7.0015
492,453,39,8,28.7,42,2011,3,11.0014
260,202,58,9,30.34,35,2011,3,11.0014
170,109,61,10,31.16,33,2011,3,11.0014
214,146,68,11,32.8,26,2011,3,14.40854863
263,180,83,12,32.8,26,2011,3,14.40854863
292,209,83,13,32.8,24,2011,3,16.92257181
303,225,78,14,33.62,23,2011,3,12.998
381,299,82,15,33.62,21,2011,3,16.9979
427,342,85,16,33.62,17,2011,3,15.388948
461,362,99,17,33.62,21,2011,3,12.998
422,324,98,18,32.8,24,2011,3,16.9979
318,238,80,19,31.98,25,2011,3,12.998
269,185,84,20,29.52,42,2011,3,15.0013
218,149,69,21,28.7,45,2011,3,12.998
222,173,49,22,28.7,42,2011,3,14.10260779
140,96,44,23,27.88,47,2011,3,6.0032
115,84,31,0,27.88,47,2011,3,6.0032
78,58,20,1,27.06,54,2011,3,13.76007566
52,43,9,2,26.24,53,2011,3,14.00513459
26,21,5,3,26.24,53,2011,3,14.00513459
11,8,3,4,25.42,61,2011,3,12.83028643
14,13,1,5,23.78,73,2011,3,7.0015
32,21,11,6,25.42,69,2011,3,7.0015
45,35,10,7,26.24,65,2011,3,12.15923533
132,94,38,8,27.88,57,2011,3,13.50801035
179,124,55,9,30.34,51,2011,3,6.0032
271,168,103,10,32.8,36,2011,3,14.94557136
357,213,144,11,32.8,36,2011,3,6.0032
374,232,142,12,33.62,30,2011,3,8.9981
404,226,178,13,33.62,30,2011,3,7.0015
392,215,177,14,34.44,20,2011,3,14.50492398
331,163,168,15,35.26,19,2011,3,11.0014
398,192,206,16,36.08,22,2011,3,15.0013
349,170,179,17,34.44,30,2011,3,15.0013
383,190,193,18,33.62,30,2011,3,19.0012
305,149,156,19,32.8,33,2011,3,15.0013
284,148,136,20,31.16,45,2011,3,19.0012
232,137,95,21,30.34,48,2011,3,12.998
201,123,78,22,29.52,51,2011,3,11.0014
154,88,66,23,29.52,54,2011,3,19.0012
144,97,47,0,28.7,58,2011,3,15.0013
78,55,23,1,28.7,61,2011,3,11.0014
69,50,19,2,28.7,58,2011,3,12.998
33,25,8,3,27.88,65,2011,3,6.0032
5,2,3,4,27.88,65,2011,3,6.0032
1,1,0,5,25.42,83,2011,3,12.998
3,3,0,6,25.42,94,2011,3,6.0032
25,22,3,7,26.24,89,2011,3,12.998
92,53,39,8,27.88,79,2011,3,15.0013
181,99,82,9,28.7,74,2011,3,16.9979
264,133,131,10,30.34,66,2011,3,11.0014
390,175,215,11,31.16,62,2011,3,7.0015
404,206,198,12,32.8,55,2011,3,7.0015
421,173,248,13,32.8,59,2011,3,15.0013
375,150,225,14,33.62,56,2011,3,16.9979
376,182,194,15,34.44,53,2011,3,19.9995
414,219,195,16,34.44,53,2011,3,19.9995
358,177,181,17,32.8,49,2011,3,56.9969
181,107,74,18,32.8,49,2011,3,56.9969
183,83,100,19,27.06,83,2011,3,12.998
176,93,83,20,27.06,83,2011,3,16.74386712
167,92,75,21,27.06,83,2011,3,11.0014
162,93,69,22,27.06,78,2011,3,7.0015
147,77,70,23,26.24,83,2011,3,11.0014
140,77,63,0,26.24,83,2011,3,8.9981
119,76,43,1,26.24,83,2011,3,6.0032
63,30,33,2,26.24,83,2011,3,10.5085257
26,13,13,3,26.24,78,2011,3,10.72825804
12,4,8,4,27.06,78,2011,3,6.0032
4,3,1,5,26.24,83,2011,3,8.9981
16,11,5,6,26.24,89,2011,3,11.0014
36,19,17,7,27.06,83,2011,3,8.9981
86,44,42,8,28.7,74,2011,3,7.0015
238,96,142,9,29.52,66,2011,3,6.0032
280,114,166,10,31.16,55,2011,3,6.0032
349,172,177,11,31.16,55,2011,3,6.0032
447,210,237,12,31.98,52,2011,3,14.7052414
423,181,242,13,31.98,49,2011,3,14.88390911
408,173,235,14,32.8,46,2011,3,15.04840451
408,184,224,15,33.62,43,2011,3,6.0032
452,216,236,16,33.62,41,2011,3,15.19145746
436,196,240,17,32.8,46,2011,3,15.04840451
418,196,222,18,32.8,46,2011,3,8.9981
375,205,170,19,31.98,49,2011,3,11.0014
386,191,195,20,31.16,55,2011,3,7.0015
457,262,195,21,30.34,62,2011,3,7.0015
326,211,115,22,30.34,62,2011,3,8.9981
138,94,44,23,29.52,70,2011,3,7.0015
55,36,19,0,28.7,65,2011,3,11.0014
39,24,15,1,28.7,65,2011,3,7.0015
13,5,8,2,27.06,74,2011,3,6.0032
8,7,1,3,27.06,74,2011,3,15.0013
5,4,1,4,27.06,69,2011,3,11.0014
20,19,1,5,27.06,69,2011,3,12.25716614
94,91,3,6,27.06,74,2011,3,6.0032
270,248,22,7,28.7,65,2011,3,6.0032
432,391,41,8,29.52,62,2011,3,8.9981
227,177,50,9,30.34,58,2011,3,8.9981
139,84,55,10,31.16,52,2011,3,7.0015
172,97,75,11,31.98,46,2011,3,7.0015
201,130,71,12,32.8,43,2011,3,7.0015
203,136,67,13,33.62,43,2011,3,7.0015
178,112,66,14,32.8,49,2011,3,11.0014
162,111,51,15,33.62,43,2011,3,14.95387058
281,202,79,16,33.62,46,2011,3,7.0015
545,466,79,17,33.62,46,2011,3,7.0015
